(eV/atm)   strct.         DFT              NN               NN-DFT    path
-----------------------------------------------------------------------------------------
trn000300 e000342       -3.171155        -3.176427        -0.005272  ./DATA/100/00/GA/G004/M022/
trn000301 e000343       -0.640938        -0.637770         0.003168  ./DATA/000/080/
trn000302 e000344       -1.447229        -1.447816        -0.000586  ./DATA/000/143/
trn000303 e000345       -2.520717        -2.511935         0.008782  ./DATA/200/53/
trn000304 e000346       -1.198530        -1.202362        -0.003832  ./DATA/000/100/
trn000305 e000347       -3.278626        -3.276966         0.001660  ./DATA/100/00/GA/G021/M027/
trn000306 e000348       -2.588716        -2.580050         0.008666  ./DATA/200/51/
trn000307 e000349       -3.123956        -3.131936        -0.007980  ./DATA/100/00/GA/G005/M027/
trn000308 e000351       -1.053756        -1.055785        -0.002029  ./DATA/000/093/
trn000309 e000352       -2.674050        -2.720040        -0.045991  ./DATA/100/00/GA/G020/M023/

tst000001 e000353       -3.077685        -3.084351        -0.006666  ./DATA/100/00/GA/G003/M024/
tst000002 e000354       -2.910512        -2.920340        -0.009828  ./DATA/100/00/GA/G002/M029/
tst000003 e000355       -0.890790        -0.888217         0.002572  ./DATA/000/087/
tst000004 e000356       -3.265158        -3.268359        -0.003201  ./DATA/100/00/GA/G016/M029/
tst000005 e000357       -3.181631        -3.178782         0.002849  ./DATA/100/00/GA/G023/M028/
tst000006 e000358       -0.758192        -0.752593         0.005599  ./DATA/000/083/
tst000007 e000359       -0.828353        -0.822877         0.005476  ./DATA/000/085/
tst000008 e000360       -3.202904        -3.192523         0.010380  ./DATA/100/00/GA/G004/M023/
